SK1,SK2,SB1,SB2,SG1,SY1,SY2,SY3,SO1,SP1,SV1,SR1,SR2,SR3,SW1,Base_A,Base_B,Base_C,UT578_A,UT578_AF,UT578_AS,UT6581,Pred_L,Pred_a,Pred_b,Target_L,Target_a,Target_b,Delta_E
0.0,230.0,0.0,0.0,150.0,0.0,535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,32.461334,-6.830196,4.5555034,32.81,-6.99,4.62,0.38892799444720677
0.0,630.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,185.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,31.18534,-0.04625342,-1.1075004,30.91,0.14,-1.31,0.389241585417756
0.0,150.0,0.0,180.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,140.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,32.700203,-8.92451,-5.4251027,33.01,-9.16,-5.4,0.3899485894196398
0.0,400.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,460.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,36.688057,-0.3516552,-1.9727408,36.67,-0.71,-1.82,0.3899574363981269
0.0,15.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,730.0,0.0,0.0,120.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,46.02327,32.2334,12.378871,46.4,32.14,12.42,0.3903083650589493
0.0,73.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,610.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,47.40395,-1.67774,-16.10367,47.71,-1.46,-16.21,0.3903632979989957
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,172.0,157.0,0.0,0.0,503.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,49.05807,23.385729,-21.984282,49.41,23.43,-21.82,0.3908993288513159
0.0,19.0,0.0,245.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,53.11501,-26.736738,-16.284483,53.26,-26.62,-15.94,0.39155921165423496
0.0,0.0,0.0,400.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,50.029125,-28.144592,-23.67819,50.23,-28.48,-23.7,0.3915669559455005
0.0,236.0,0.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,648.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,26.875565,0.66224456,-7.6854286,26.98,0.91,-7.4,0.39212117207946046
0.0,24.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,600.0,225.0,0.0,0.0,45.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,33.569107,11.8900795,-13.47247,33.44,11.52,-13.49,0.3923452023892397
0.0,77.0,0.0,0.0,75.0,0.0,320.0,570.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,39.989536,-6.50597,17.628847,40.09,-6.13,17.68,0.3925086198761105
0.0,35.0,0.0,379.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,253.0,0.0,0.0,194.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,36.413494,0.643435,-23.482916,36.59,0.94,-23.67,0.39256285633134946
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,549.0,0.0,0.0,419.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.55978,40.70262,-7.1926827,51.82,40.42,-7.11,0.3929703692869088
0.0,0.0,0.0,500.0,0.0,0.0,33.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,327.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,42.725594,-13.244678,-27.179548,43.09,-13.16,-27.3,0.3930279324672073
0.0,0.0,0.0,330.0,0.0,0.0,9.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,627.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,55.235176,-19.169033,-32.730247,55.59,-19.05,-32.61,0.39310092525126555
0.0,486.0,0.0,210.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.956343,-1.4330167,-3.6584885,30.65,-1.66,-3.56,0.3937858208720435
0.0,0.0,0.0,700.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,46.348553,-15.906529,-35.24685,46.28,-15.53,-35.34,0.39389209168858613
0.0,0.0,0.0,0.0,200.0,475.0,70.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,90.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,46.86089,-12.169323,16.986967,47.11,-11.89,17.11,0.39397270414190333
38.0,0.0,0.0,0.0,0.0,0.0,60.0,360.0,300.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,60.200577,26.261686,40.700325,60.1,25.91,40.85,0.3952234334365777
0.0,73.0,0.0,0.0,795.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,36.607544,-22.64748,3.0237026,36.72,-22.42,2.72,0.3957635682018611
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0,0.0,0.0,400.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,56.63827,51.529507,0.520714,56.78,51.51,0.89,0.3960299066840638
0.0,346.0,0.0,0.0,0.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,407.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,37.49106,-0.0074983835,-0.6880078,37.66,0.01,-0.33,0.39625375638936877
0.0,0.0,0.0,655.0,0.0,28.0,0.0,0.0,0.0,0.0,172.0,0.0,0.0,0.0,115.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,36.4699,-2.6812277,-29.038248,36.49,-2.52,-29.4,0.39656388142143406
0.0,0.0,0.0,0.0,387.0,0.0,0.0,60.0,0.0,266.0,0.0,265.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,32.138527,-2.6125584,-7.796261,32.12,-2.48,-8.17,0.39698354012252046
0.0,370.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,230.0,0.0,0.0,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,33.337234,0.13341296,-1.3270973,33.62,0.34,-1.14,0.3970389582162331
0.0,148.0,0.0,0.0,50.0,0.0,390.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,35.586384,-4.4463105,12.9790125,35.82,-4.69,12.77,0.3970482376538631
0.0,53.0,0.0,197.0,155.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,46.038128,-18.56942,-2.9507587,46.0,-18.18,-3.02,0.3973611995984434
0.0,250.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,220.0,0.0,0.0,420.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,39.4003,2.3400354,-3.29478,39.65,2.64,-3.22,0.39739318342107693
0.0,0.0,0.0,270.0,0.0,0.0,27.0,0.0,0.0,0.0,234.0,0.0,0.0,0.0,459.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,47.191658,-8.510215,-29.502335,47.36,-8.86999999999999,-29.49,0.39741231807541316
0.0,700.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,120.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,30.1772,-0.10049319,-1.5078017,29.87,-0.11,-1.76,0.39757567976733815
0.0,300.0,0.0,0.0,0.0,0.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,80.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,32.92654,0.18170059,5.163216,33.13,0.05,5.48,0.39886450605902596
0.0,0.0,0.0,10.0,0.0,88.0,0.0,0.0,0.0,0.0,753.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,36.16178,8.674324,-17.309507,36.17,8.4,-17.02,0.39891821299872066
0.0,120.0,0.0,0.0,194.0,0.0,121.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,394.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,41.28589,-9.991351,-1.7467626,41.15,-9.78999999999999,-1.43,0.39918238138695905
18.0,0.0,0.0,0.0,0.0,0.0,0.0,668.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,61.827675,34.364143,55.735992,61.9,34.7,55.94,0.3995618698630128
0.0,135.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,252.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,42.1545,5.2445107,9.863528,42.05,5.44,9.529999999999992,0.40047126318887427
0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,800.0,0.0,90.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,39.632267,37.7624,13.781392,39.66,38.16,13.74,0.400708033434527
0.0,0.0,0.0,0.0,0.0,58.0,0.0,895.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,75.54822,24.002907,72.48692,75.37,24.07,72.84,0.40115618715713874
0.0,405.0,0.0,0.0,80.0,80.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,34.857197,-2.5990636,-1.984816,35.19,-2.61,-1.76,0.4017708083911968
0.0,87.0,0.0,0.0,0.0,0.0,80.0,580.0,0.0,0.0,0.0,0.0,102.0,0.0,80.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,39.01341,7.788782,15.00165,39.18,7.65,15.34,0.40186312419821785
0.0,564.0,0.0,0.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,60.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,30.437904,2.3828192,0.7624513,30.3,2.76,0.79,0.4025443050123959
7.0,0.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,650.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,54.934135,-11.667937,-37.129047,55.18,-11.94,-36.96,0.40378772762291515
0.0,0.0,0.0,470.0,0.0,0.0,0.0,23.0,0.0,0.0,5.0,0.0,0.0,0.0,680.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,52.988655,-19.850042,-30.57114,52.9,-19.5,-30.39,0.40398164740810877
0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594.0,0.0,0.0,985.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,35.83923,35.613632,13.56635,36.08,35.3,13.65,0.40414462371588644
0.0,210.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,255.0,0.0,129.0,0.0,176.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,33.34824,2.2409165,-1.7406133,33.43,2.38,-1.37,0.4042068598379599
0.0,0.0,0.0,0.0,11.0,0.0,0.0,1228.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,60.71014,22.279081,56.256752,61.04,22.05,56.21,0.40431606730208114
0.0,0.0,0.0,211.0,202.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,523.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,53.532204,-26.804544,-14.768443,53.65,-26.5,-14.53,0.4043246359495948
0.0,460.0,0.0,0.0,0.0,0.0,170.0,164.0,0.0,0.0,0.0,0.0,0.0,99.0,74.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,30.922794,0.37346864,1.6758952,30.93,0.64,1.98,0.40443863507283634
0.0,25.0,0.0,0.0,200.0,0.0,750.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,46.086937,-29.641129,25.045067,46.19,-29.83,25.39,0.4065382022351439
0.0,160.0,0.0,45.0,0.0,0.0,40.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,760.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,46.445072,-3.8160245,-5.244598,46.66,-4.01,-5.53,0.40654003572802366
0.0,13.0,0.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,331.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,42.7468,-5.8431163,-34.488617,42.94,-5.49,-34.55,0.40716757537597215
0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,1062.0,0.0,80.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,41.116375,44.80426,20.47926,41.45,45.01,20.59,0.4073057382992653
0.0,0.0,0.0,0.0,538.0,0.0,67.0,136.0,0.0,0.0,0.0,0.0,17.0,0.0,239.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,47.7023,-31.24039,11.580933,48.03,-31.2,11.82,0.4076410754561046
0.0,39.0,0.0,0.0,0.0,421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,410.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,52.914608,10.030157,17.654644,52.99,10.38,17.85,0.4077229175446729
0.0,7.0,0.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,0.0,0.0,0.0,627.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,55.452286,-6.7071266,-33.412205,55.6,-6.56,-33.06,0.40928464043584833
8.0,0.0,0.0,0.0,0.0,0.0,830.0,360.0,10.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,74.93065,17.405363,76.44249,74.5999999999999,17.57,76.62,0.40980956486125714
0.0,0.0,0.0,669.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,0.0,0.0,0.0,153.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,39.042007,-0.9872101,-37.991604,39.3,-0.98,-38.31,0.4098636977514279
0.0,138.0,0.0,0.0,0.0,0.0,370.0,0.0,0.0,238.0,0.0,0.0,0.0,30.0,270.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,37.867046,-0.75011826,4.185886,38.05,-0.53,4.48,0.41039880895867187
0.0,28.0,0.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,240.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,39.381477,-7.854322,-27.21839,39.56,-7.74,-27.57,0.4105725028584232
0.0,370.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,180.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,32.773144,-0.10373743,-1.1600837,32.7,-0.16,-0.76,0.4105878907057194
0.0,0.0,0.0,0.0,320.0,0.0,85.0,200.0,0.0,0.0,0.0,73.0,0.0,0.0,350.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,49.82941,-22.637733,14.312394,50.12,-22.37,14.2,0.4107990691704141
0.0,25.0,0.0,757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,29.471735,3.5134664,-14.648459,29.34,3.76,-14.95,0.41116865100458694
0.0,0.0,0.0,259.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,49.212635,-37.831524,-11.423297,49.25,-37.88,-11.83,0.41128270251644883
0.0,192.0,0.0,0.0,0.0,55.0,176.0,0.0,0.0,0.0,0.0,165.0,0.0,0.0,352.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,40.879154,-0.022474552,2.892971,40.76,0.36,2.99,0.4121882173901137
0.0,40.0,0.0,362.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,442.0,0.0,0.0,40.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,30.715368,-2.1826081,-7.9853873,30.98,-2.07,-7.69,0.41226716386411116
0.0,7.0,0.0,0.0,0.0,0.0,151.0,0.0,0.0,72.0,0.0,1083.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,41.453674,42.792778,14.971105,41.21,42.46,14.98,0.4125500061642904
0.0,102.0,0.0,0.0,68.0,0.0,846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,40.255943,-13.93265,17.386145,39.89,-14.1,17.48,0.41319423856748083
0.0,0.0,0.0,550.0,0.0,0.0,0.0,18.0,0.0,0.0,103.0,0.0,0.0,0.0,405.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,44.780952,-9.928199,-33.956852,44.93,-9.57,-33.81,0.4148337735106106
0.0,390.0,0.0,0.0,0.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,330.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,35.618446,-0.09450581,-0.88727665,35.89,-0.03,-0.58,0.4151160362050605
0.0,35.0,0.0,0.0,0.0,0.0,0.0,330.0,0.0,0.0,0.0,400.0,0.0,0.0,250.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,45.40501,21.943241,13.161967,45.64,22.18,13.41,0.4156864131523435
0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,0.0,559.0,0.0,0.0,290.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,47.09592,30.920416,2.0914185,47.46,31.12,2.07,0.4157480133604572
0.0,24.0,0.0,0.0,0.0,0.0,0.0,453.0,345.0,0.0,0.0,0.0,0.0,54.0,108.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,47.10364,19.558254,26.04158,47.36,19.78,25.8,0.41623532975060445
0.0,7.0,0.0,0.0,220.0,0.0,640.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,56.790882,-37.049824,34.967182,56.59,-37.19,34.63,0.41676709200117334
0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,0.0,140.0,81.0,606.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,49.80969,21.631296,-0.714835,50.16,21.7,-0.93,0.4168144666103136
0.0,53.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,42.40433,11.228678,23.359426,42.8,11.3,23.47,0.41697380755467034
0.0,25.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,190.0,0.0,450.0,0.0,0.0,244.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,42.246758,25.192335,-5.1558714,42.27,25.6,-5.07,0.41725862068071584
0.0,0.0,0.0,0.0,0.0,0.0,662.0,140.0,0.0,0.0,102.0,0.0,26.0,0.0,70.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,54.206913,14.117431,37.835533,53.79,14.14,37.84,0.41754732857243854
0.0,566.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,241.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.434322,-0.10355272,-1.8965346,30.76,0.14,-1.8,0.41797461267094643
0.0,0.0,0.0,160.0,0.0,200.0,260.0,0.0,0.0,260.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,38.453636,-12.868944,3.7324486,38.65,-12.65,4.03,0.4183684398957648
0.0,390.0,0.0,0.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,390.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,35.772697,-0.0337523,-0.80128187,35.56,0.32,-0.87,0.41845319429275885
0.0,55.0,0.0,170.0,90.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,47.016846,-16.588303,-3.440319,47.13,-16.77,-3.08,0.4191034019401064
0.0,195.0,0.0,0.0,75.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,613.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,43.1608,-4.3381214,-2.2722101,43.25,-4.0,-2.04,0.4197667262910271
0.0,56.0,0.0,0.0,530.0,0.0,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,44.361576,-30.043928,12.116946,44.77,-30.14,12.14,0.42020396949606487
0.0,0.0,0.0,200.0,0.0,85.0,30.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,620.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,54.508774,-24.749191,-9.328131,54.54,-24.35,-9.19999999999999,0.42041198678405406
0.0,304.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,169.0,0.0,122.0,0.0,0.0,280.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,33.23709,-0.035510946,-5.095669,32.89,-0.14,-5.31,0.421103355279344
0.0,18.0,0.0,0.0,0.0,0.0,35.0,730.0,173.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,55.513927,17.988392,43.206795,55.75,17.79,42.92,0.42111851421187646
0.0,120.0,0.0,0.0,186.0,0.0,363.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,34.64798,-8.674684,10.573026,34.85,-8.72,10.94,0.4213500919981002
0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,1120.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,52.91544,49.42923,39.31049,52.5,49.5,39.32,0.4215316629694832
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.0,462.0,0.0,0.0,113.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,37.799644,22.73582,-16.909601,37.89,22.7,-17.32,0.42175160332597517
0.0,13.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,90.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,34.84187,-3.2737,-29.672129,34.66,-3.04,-29.37,0.42305305715470426
0.0,70.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,200.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,29.8168,-0.13163042,-10.984793,30.03,0.13,-11.24,0.42312626339767523
0.0,5.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,704.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,44.414257,46.928738,26.859663,44.27,46.76,27.22,0.42323189181387805
0.0,530.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,320.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,32.87484,-0.08171361,-2.1121967,33.26,0.09,-2.15,0.42339467089327587
0.0,0.0,0.0,0.0,0.0,0.0,0.0,784.0,484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,63.123684,46.67288,56.358143,63.07,46.59,56.77,0.4235293152387211
0.0,0.0,0.0,0.0,131.0,0.0,441.0,459.0,0.0,0.0,0.0,58.0,0.0,0.0,178.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,53.39222,-12.106995,35.524128,53.34,-12.49,35.35,0.42395818370530663
0.0,0.0,0.0,13.0,0.0,88.0,0.0,0.0,0.0,0.0,687.0,0.0,0.0,0.0,170.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,38.560406,8.366068,-18.051458,38.66,8.15,-17.7,0.42441409947828895
0.0,142.0,0.0,0.0,72.0,0.0,270.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,38.50802,-5.17812,12.833109,38.73,-5.24,13.19,0.42482486102441036
0.0,0.0,0.0,400.0,0.0,0.0,20.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,162.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,37.122196,0.22551417,-32.23153,36.98,0.45,-31.9,0.42488266509558165
4.0,0.0,0.0,0.0,0.0,0.0,200.0,240.0,10.0,0.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,80.19707,11.521277,59.773853,80.3499999999999,11.84,60.01,0.4251326426220042
0.0,70.0,0.0,0.0,440.0,0.0,110.0,0.0,0.0,0.0,198.0,0.0,0.0,0.0,150.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,36.22734,-12.3295,-2.8433568,36.5,-12.65,-2.78,0.4255317941612353
0.0,0.0,0.0,183.0,846.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,38.97619,-33.15012,-1.2146599,39.19,-33.1,-0.85,0.42568080268062464
0.0,0.0,0.0,17.0,0.0,0.0,9.0,0.0,0.0,0.0,767.0,0.0,0.0,0.0,222.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,39.368183,14.264032,-31.54039,39.47,14.08,-31.17,0.4259381970525508
0.0,0.0,0.0,395.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,52.457905,-25.403704,-28.555454,52.61,-25.66,-28.86,0.42610897097770006
0.0,145.0,0.0,0.0,400.0,65.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,39.66598,-13.742171,1.1703843,40.05,-13.56,1.14,0.4261219901476566
0.0,69.0,0.0,0.0,82.0,0.0,142.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,50.70879,-10.519451,14.540272,50.67,-10.2,14.82,0.4263819544335356
0.0,22.0,0.0,539.0,931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,32.78572,-14.502611,-6.0060716,32.52,-14.54,-6.34,0.42838496739086696
0.0,0.0,0.0,448.0,0.0,0.0,106.0,0.0,0.0,349.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,33.835144,-9.18228,-13.2905,33.98,-8.77999999999999,-13.32,0.428581827300908
0.0,380.0,0.0,0.0,0.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,180.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,34.12504,-0.62387294,1.2631732,34.15,-0.86,1.62,0.4286075520551608
0.0,14.0,0.0,0.0,0.0,0.0,338.0,435.0,0.0,0.0,0.0,0.0,0.0,188.0,27.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,45.42484,22.328987,27.59063,45.8,22.52,27.51,0.42864065322188066
